Data Log
Recording Started at: 2019-05-19 00:42:13Accel#0 MMA8451 Accel#1 ADXL345 
t[s],Ax0[g],Ay0[g],Az0[g],Ax1[g],Ay1[g],Az1[g],
0:00:00.000545,-0.027334412429918443,0.0868843823665265,0.9850150764924184,0.15234375,-0.046875,0.96875
0:00:00.023085,-0.022453267353147295,0.08883684039723495,0.9811101604310015,0.15234375,-0.01953125,0.9453125
0:00:00.045570,-0.018548351291730374,0.08981306941258918,0.9840388474770642,0.11328125,-0.02734375,0.97265625
0:00:00.067806,-0.020500809322438838,0.0868843823665265,0.9801339314156472,0.13671875,-0.01171875,0.9921875
0:00:00.090030,-0.016595893261021913,0.08786061138188073,0.9820863894463555,0.1640625,-0.00390625,0.95703125
0:00:00.112345,-0.013667206214959222,0.08786061138188073,0.9869675345231268,0.1484375,0.0,0.98046875
0:00:00.134643,-0.012690977199604993,0.12202862691927878,1.0465175044597348,0.11328125,0.00390625,0.9140625
0:00:00.156950,-0.030263099475981138,0.1064089626736111,1.0543273365825687,0.109375,0.0,0.96875
0:00:00.179234,-0.03514424455275229,0.07614586319762996,0.9488946029243118,0.1484375,-0.05078125,0.92578125
0:00:00.201510,-0.03123932849133537,0.04295407667558613,1.0250404661219419,0.140625,-0.08984375,0.96484375
0:00:00.231604,-0.026358183414564217,0.049787679783065746,1.004539656799503,0.109375,-0.0234375,0.953125
0:00:00.267538,-0.021477038337793065,0.08981306941258918,0.9830626184617098,0.09375,-0.015625,0.98046875
0:00:00.303415,-0.02342949636850153,0.11519502381179918,0.9615855801239169,0.1015625,0.0078125,1.0078125
0:00:00.339333,0.0009762290153542303,0.13081468805746685,0.9586568930778541,0.140625,0.01171875,0.9921875
0:00:00.375196,-0.011714748184250764,0.09274175645865188,0.9908724505845437,0.13671875,-0.0625,0.9765625
0:00:00.411057,-0.03904916061416921,0.04393030569094036,0.9820863894463555,0.17578125,-0.08203125,0.953125
0:00:00.446988,-0.030263099475981138,0.06540734402873342,0.991848679599898,0.15625,-0.0234375,0.9609375
0:00:00.482872,-0.022453267353147295,0.08883684039723495,0.9869675345231268,0.125,-0.0078125,0.96484375
0:00:00.518750,-0.019524580307084604,0.1034802756275484,0.9811101604310015,0.1015625,0.00390625,0.9765625
0:00:00.554652,-0.007809832122833842,0.10933764971967377,0.9830626184617098,0.109375,0.0,0.9296875
0:00:00.590672,-0.017572122276376147,0.08102700827440111,0.9869675345231268,0.14453125,-0.078125,0.9609375
0:00:00.626683,-0.03709670258346075,0.058573740921253815,0.9791577024002929,0.14453125,-0.0625,0.96875
0:00:00.662574,-0.021477038337793065,0.07712209221298419,0.9859913055077725,0.125,-0.03515625,0.9765625
0:00:00.698414,-0.017572122276376147,0.09274175645865188,0.9840388474770642,0.12109375,-0.02734375,0.9609375
0:00:00.734317,-0.018548351291730374,0.10055158858148572,0.9811101604310015,0.125,-0.02734375,0.96875
0:00:00.770168,-0.012690977199604993,0.09762290153542302,0.9850150764924184,0.125,-0.00390625,0.97265625
0:00:00.806028,-0.024405725383855756,0.08102700827440111,0.9801339314156472,0.1328125,-0.0546875,0.96484375
0:00:00.842029,-0.0322155575066896,0.07028848910550459,0.9811101604310015,0.171875,-0.05078125,0.953125
0:00:00.877889,-0.013667206214959222,0.09078929842794341,0.9830626184617098,0.10546875,-0.0078125,0.94140625
0:00:00.913779,-0.012690977199604993,0.09371798547400612,0.9811101604310015,0.14453125,-0.0078125,1.0
0:00:00.949641,-0.019524580307084604,0.08883684039723495,0.9830626184617098,0.13671875,-0.01953125,0.96875
0:00:00.985500,-0.019524580307084604,0.0868843823665265,0.9811101604310015,0.1171875,-0.0078125,0.9609375
0:00:01.021434,-0.02342949636850153,0.07809832122833842,0.987943763538481,0.1484375,-0.02734375,0.93359375
0:00:01.057433,-0.02342949636850153,0.08493192433581803,0.9830626184617098,0.13671875,-0.015625,0.92578125
0:00:01.093349,-0.012690977199604993,0.09762290153542302,0.9869675345231268,0.11328125,-0.00390625,1.03515625
0:00:01.129220,-0.018548351291730374,0.08786061138188073,0.9830626184617098,0.12890625,-0.03515625,0.96875
0:00:01.165214,-0.025381954399209986,0.08102700827440111,0.9772052443695846,0.1328125,-0.02734375,0.98046875
0:00:01.201139,-0.021477038337793065,0.08297946630510958,0.9830626184617098,0.11328125,-0.0078125,0.95703125
0:00:01.237087,-0.026358183414564217,0.0868843823665265,0.9791577024002929,0.125,-0.02734375,0.9453125
0:00:01.273106,-0.019524580307084604,0.09371798547400612,0.9830626184617098,0.1171875,-0.0078125,0.9609375
0:00:01.309191,-0.014643435230313454,0.08981306941258918,0.9850150764924184,0.140625,-0.01953125,0.95703125
0:00:01.345179,-0.025381954399209986,0.0839556953204638,0.9840388474770642,0.16796875,-0.0390625,0.98828125
0:00:01.381277,-0.02342949636850153,0.0839556953204638,0.987943763538481,0.125,-0.01953125,0.953125
0:00:01.417319,-0.022453267353147295,0.08981306941258918,0.9889199925538353,0.13671875,0.0,0.95703125
0:00:01.453408,-0.024405725383855756,0.09078929842794341,0.9811101604310015,0.1484375,0.0,0.99609375
0:00:01.489431,-0.019524580307084604,0.08590815335117226,0.9869675345231268,0.12109375,-0.0390625,0.94921875
0:00:01.525485,-0.020500809322438838,0.0839556953204638,0.9859913055077725,0.1171875,-0.015625,0.99609375
0:00:01.561533,-0.020500809322438838,0.08883684039723495,0.9811101604310015,0.1328125,-0.0234375,0.94921875
0:00:01.599911,-0.02342949636850153,0.0868843823665265,0.9820863894463555,0.1171875,-0.015625,0.94921875
0:00:01.635901,-0.022453267353147295,0.08883684039723495,0.9840388474770642,0.1796875,0.0,0.953125
0:00:01.672056,-0.022453267353147295,0.08493192433581803,0.9889199925538353,0.12890625,-0.0546875,0.95703125
0:00:01.708080,-0.02342949636850153,0.08102700827440111,0.9850150764924184,0.13671875,0.0,0.95703125
0:00:01.744070,-0.022453267353147295,0.08786061138188073,0.9811101604310015,0.109375,-0.01171875,0.9609375
0:00:01.780095,-0.022453267353147295,0.0868843823665265,0.9869675345231268,0.140625,-0.02734375,0.9765625
0:00:01.816334,-0.018548351291730374,0.0839556953204638,0.9840388474770642,0.12890625,-0.0234375,0.9609375
0:00:01.852335,-0.020500809322438838,0.08786061138188073,0.9820863894463555,0.12109375,-0.0390625,0.96875
0:00:01.888370,-0.022453267353147295,0.0868843823665265,0.9830626184617098,0.11328125,-0.0078125,0.98828125
0:00:01.924336,-0.018548351291730374,0.09078929842794341,0.9820863894463555,0.12890625,-0.00390625,0.9921875
0:00:01.960356,-0.016595893261021913,0.0868843823665265,0.9840388474770642,0.09375,-0.03125,0.9609375
0:00:01.996573,-0.019524580307084604,0.08786061138188073,0.9830626184617098,0.16796875,-0.00390625,0.96484375
0:00:02.032560,-0.02342949636850153,0.08786061138188073,0.9801339314156472,0.140625,-0.0078125,0.96484375
0:00:02.068946,-0.015619664245667684,0.08883684039723495,0.9830626184617098,0.1484375,-0.015625,0.94921875
0:00:02.105052,-0.017572122276376147,0.08200323728975535,0.9820863894463555,0.12109375,-0.02734375,0.953125
0:00:02.141130,-0.024405725383855756,0.08493192433581803,0.9840388474770642,0.15625,-0.01953125,0.96875
0:00:02.177133,-0.021477038337793065,0.08883684039723495,0.9840388474770642,0.125,-0.015625,1.01953125
0:00:02.213243,-0.021477038337793065,0.08883684039723495,0.9811101604310015,0.11328125,-0.02734375,0.98046875
0:00:02.249271,-0.018548351291730374,0.08786061138188073,0.9811101604310015,0.12109375,-0.00390625,0.95703125
0:00:02.285309,-0.022453267353147295,0.08590815335117226,0.9820863894463555,0.15625,-0.0234375,0.98046875
0:00:02.321282,-0.02342949636850153,0.08786061138188073,0.9811101604310015,0.14453125,-0.02734375,0.9765625
0:00:02.357256,-0.021477038337793065,0.08883684039723495,0.9869675345231268,0.1328125,-0.0234375,0.953125
0:00:02.393195,-0.026358183414564217,0.0868843823665265,0.9859913055077725,0.125,-0.0234375,0.99609375
0:00:02.429147,-0.026358183414564217,0.0868843823665265,0.9830626184617098,0.13671875,-0.03515625,0.98046875
0:00:02.465074,-0.024405725383855756,0.08493192433581803,0.9869675345231268,0.13671875,-0.01171875,0.9765625
0:00:02.501027,-0.021477038337793065,0.08786061138188073,0.9859913055077725,0.14453125,-0.01953125,0.9609375
0:00:02.536963,-0.020500809322438838,0.08493192433581803,0.9811101604310015,0.1484375,-0.01953125,0.99609375
0:00:02.572889,-0.016595893261021913,0.08786061138188073,0.9830626184617098,0.15625,0.0,0.9609375
0:00:02.609179,-0.022453267353147295,0.0839556953204638,0.9811101604310015,0.12890625,-0.0078125,0.98046875
0:00:02.645274,-0.019524580307084604,0.08883684039723495,0.9820863894463555,0.125,-0.015625,1.00390625
0:00:02.681209,-0.021477038337793065,0.08981306941258918,0.9830626184617098,0.11328125,-0.00390625,0.953125
