Data Log
Recording Started at: 2019-05-19 01:02:45Accel#0 MMA8451 Accel#1 ADXL345 
t[s],Ax0[g],Ay0[g],Az0[g],Ax1[g],Ay1[g],Az1[g],
0.000544,-0.026358,0.05955,0.98111,0.015625,-0.085938,0.992188
0.023089,-0.022453,0.050764,0.979158,0.023438,-0.058594,1.015625
0.045384,-0.023429,0.050764,0.987944,0.019531,-0.082031,1.019531
0.067665,-0.028311,0.054669,0.985015,0.015625,-0.082031,0.945312
0.089926,-0.023429,0.058574,0.990872,0.0,-0.089844,0.960938
0.112183,-0.031239,0.05955,0.98892,0.011719,-0.078125,0.96875
0.134435,-0.025382,0.05174,0.983063,0.007812,-0.082031,0.972656
0.156695,-0.028311,0.055645,0.985015,0.007812,-0.089844,0.9375
0.178923,-0.025382,0.055645,0.983063,0.035156,-0.066406,0.949219
0.201177,-0.027334,0.052716,0.984039,-0.027344,-0.082031,1.015625
0.223479,-0.032216,0.066384,0.985991,0.003906,-0.066406,0.953125
0.245739,-0.022453,0.063455,0.989896,-0.03125,-0.113281,0.976562
0.270012,-0.024406,0.061502,0.98111,0.027344,-0.023438,1.03125
0.305841,-0.023429,0.054669,0.985991,-0.003906,-0.082031,0.960938
0.341646,-0.030263,0.054669,0.98892,0.0,-0.089844,0.984375
0.37746,-0.025382,0.061502,0.980134,0.0,-0.074219,0.96875
0.413261,-0.021477,0.060526,0.985991,0.003906,-0.066406,0.960938
0.449063,-0.024406,0.057598,0.986968,0.011719,-0.042969,0.960938
0.484888,-0.023429,0.056621,0.984039,0.0,-0.050781,0.976562
0.520704,-0.024406,0.057598,0.985991,0.0,-0.066406,0.988281
0.556506,0.027334,0.076146,0.955728,0.007812,-0.066406,0.917969
0.592351,0.066384,-0.026358,1.197833,0.011719,-0.050781,1.0
0.628172,-0.130815,0.216723,0.867868,0.011719,-0.039062,1.0
0.664022,0.042954,0.071265,1.036755,0.0,-0.085938,0.9375
0.699844,-0.020501,0.041002,0.992825,-0.023438,-0.070312,0.960938
0.735689,-0.024406,0.046859,0.989896,-0.007812,-0.03125,0.964844
0.771629,-0.023429,0.029287,0.980134,-0.003906,-0.074219,0.933594
0.80748,-0.025382,0.042954,0.98892,0.0,-0.066406,1.0
0.843271,-0.027334,0.04393,0.985991,-0.023438,-0.050781,1.0
0.879101,-0.025382,0.042954,0.98892,0.003906,-0.042969,1.003906
0.914909,0.193293,0.241129,0.96549,0.0,-0.0625,0.976562
0.950719,-0.047835,0.180602,0.780983,0.007812,-0.085938,0.972656
0.986543,-0.094694,-0.025382,1.094353,-0.050781,-0.078125,0.988281
1.022416,0.01562,0.080051,0.961586,0.0,-0.003906,0.964844
1.058262,0.038073,-0.035144,1.011373,0.0,0.0,0.980469
1.094138,0.0,-0.072241,1.076781,0.109375,-0.003906,1.0625
1.129964,0.019525,0.006834,1.017231,0.089844,0.007812,0.996094
1.165757,0.052716,-0.012691,1.039684,0.023438,0.0,1.015625
1.201578,0.038073,0.035144,0.960609,0.160156,0.078125,1.125
1.237378,0.028311,-0.033192,0.88544,0.085938,0.003906,1.007812
1.273177,0.23039,-0.038073,0.931322,0.054688,-0.039062,0.875
1.308959,0.109338,-0.091766,0.962562,0.050781,0.078125,1.039062
1.344743,0.192317,-0.154244,0.879582,0.070312,0.0,1.027344
1.380535,0.141553,-0.123005,0.876654,0.074219,0.0625,1.015625
1.416356,0.172793,-0.15522,0.956704,0.195312,-0.242188,1.289062
1.452177,0.159125,-0.129838,0.977205,0.097656,0.023438,0.992188
1.48798,0.209889,-0.181579,0.905941,0.132812,0.179688,0.867188
1.523851,0.221604,-0.22258,0.957681,0.015625,0.175781,0.988281
1.562056,0.208913,-0.172793,0.867868,0.0625,0.078125,0.957031
1.598005,0.348514,-0.208913,0.900083,0.042969,0.425781,1.050781
1.633929,0.285059,-0.196222,0.930346,0.054688,0.234375,0.878906
1.669992,0.257724,-0.242105,0.930346,0.113281,0.1875,0.933594
1.705938,0.265534,-0.224533,0.864939,0.085938,0.25,0.992188
1.741897,0.318251,-0.236247,0.922536,0.078125,0.238281,0.9375
1.777833,0.403183,-0.232343,0.918632,0.097656,0.277344,0.917969
1.813818,0.419778,-0.264558,0.899107,0.078125,0.378906,0.921875
1.849861,0.358276,-0.293845,0.86201,-0.035156,0.199219,0.914062
1.885811,0.434422,-0.236247,0.734124,0.15625,0.414062,0.890625
1.921749,0.287988,-0.34168,0.715576,0.175781,0.496094,0.875
1.957679,0.491043,-0.375848,0.780983,0.136719,0.4375,0.820312
1.993582,0.514473,-0.13472,0.782936,0.074219,0.460938,0.863281
2.029624,0.507639,-0.268463,0.788793,0.148438,0.605469,0.804688
2.065623,0.540831,-0.324108,0.588666,0.125,0.519531,0.773438
2.101561,0.681408,-0.12691,0.611119,0.132812,0.539062,0.789062
2.137473,0.502758,-0.244057,0.644311,0.128906,0.78125,0.8125
2.173391,0.625763,-0.190365,0.646264,0.085938,0.578125,0.746094
2.209305,0.664812,-0.316298,0.712647,0.132812,0.753906,0.65625
2.245314,0.67555,-0.218675,0.648216,0.15625,0.796875,0.71875
2.281271,0.676527,-0.294821,0.608191,0.0625,0.554688,0.550781
2.317183,0.670669,-0.162054,0.599405,0.160156,0.753906,0.578125
2.353171,0.723386,-0.208913,0.62381,0.097656,0.660156,0.546875
2.38907,0.757554,-0.159125,0.546688,0.21875,1.03125,0.636719
2.424991,0.676527,-0.177674,0.573046,0.09375,0.6875,0.445312
2.460908,0.7146,-0.250891,0.592571,0.035156,0.734375,0.484375
2.496829,0.697028,-0.209889,0.545712,0.132812,1.128906,0.574219
2.532743,0.687265,-0.168888,0.533021,0.027344,0.679688,0.40625
2.568702,0.658955,-0.241129,0.52814,-0.046875,0.703125,0.40625
2.604612,0.649192,-0.33387,0.610143,0.015625,0.9375,0.480469
2.640521,0.636501,-0.363157,0.517401,0.050781,0.976562,0.558594
2.67644,0.698004,-0.309465,0.52814,0.0,0.675781,0.476562
2.712366,0.694099,-0.44516,0.616977,-0.070312,0.746094,0.5
2.748371,0.616001,-0.434422,0.624787,0.125,1.058594,0.570312
2.784415,0.589642,-0.547664,0.629668,-0.085938,0.816406,0.515625
2.820358,0.538878,-0.516425,0.640406,-0.199219,0.773438,0.464844
2.856324,0.529116,-0.546688,0.581832,-0.042969,1.105469,0.441406
2.892249,0.447113,-0.516425,0.545712,-0.242188,0.679688,0.511719
2.928161,0.372919,-0.617953,0.527164,-0.324219,0.738281,0.394531
2.964169,0.375848,-0.797579,0.612096,-0.410156,0.917969,0.566406
3.000107,0.40904,-0.719481,0.57988,-0.035156,0.773438,0.417969
3.036028,0.481281,-0.677503,0.828818,-0.402344,0.707031,0.4375
3.071949,0.21477,-0.949871,0.508615,-0.640625,0.867188,0.515625
3.107913,0.169864,-0.906917,0.469566,-0.53125,0.769531,0.417969
3.143811,0.118124,-0.737053,0.415874,-0.476562,0.699219,0.390625
3.179874,0.171816,-0.994777,0.542783,-0.558594,0.71875,0.460938
3.215805,0.152292,-0.746815,0.375848,0.0625,0.824219,0.152344
3.251755,0.116171,-1.047494,0.548641,-0.671875,0.753906,0.425781
3.287735,0.062479,-0.730219,0.36511,-0.714844,0.699219,0.453125
3.323691,-0.004881,-0.657002,0.319227,-0.105469,0.90625,0.367188
3.359677,0.002929,-1.153903,0.447113,-0.664062,0.597656,0.3125
3.395581,-0.041002,-0.797579,0.317274,-0.71875,0.722656,0.453125
3.431481,-0.029287,-0.558403,0.317274,-0.539062,0.75,0.417969
3.467425,0.013667,-1.223215,0.519354,-0.515625,0.75,0.328125
3.503351,-0.053693,-0.908869,0.323132,-0.421875,0.722656,0.304688
3.539282,-0.030263,-0.745839,0.344609,-0.363281,0.847656,0.375
3.575273,-0.002929,-1.058232,0.435398,-0.308594,0.839844,0.269531
3.611189,-0.041002,-0.920584,0.327037,-0.023438,0.886719,0.417969
3.64714,-0.016596,-0.785864,0.367062,0.019531,0.914062,0.535156
3.683123,0.023429,-1.026017,0.412945,-0.222656,1.273438,0.527344
3.719051,0.01562,-0.956704,0.384634,0.492188,0.542969,0.183594
3.754992,0.018548,-0.816127,0.354371,0.078125,0.996094,0.558594
3.79097,0.028311,-0.903012,0.382682,0.117188,0.996094,0.542969
3.827052,0.026358,-0.935227,0.398301,0.21875,0.878906,0.5625
3.86297,0.037097,-0.906917,0.391468,0.371094,0.859375,0.507812
3.898939,0.052716,-0.882511,0.380729,0.464844,0.921875,0.613281
3.934904,0.034168,-0.903988,0.384634,0.253906,0.699219,0.347656
3.970864,0.038073,-0.888368,0.398301,0.34375,0.894531,0.378906
4.006836,0.048811,-0.89325,0.402206,0.503906,1.019531,0.511719
4.042774,0.044907,-0.878606,0.388539,0.492188,0.753906,0.605469
4.078691,0.041002,-0.87763,0.376824,0.957031,0.757812,0.28125
4.114626,0.040025,-0.910822,0.399278,0.820312,0.808594,0.71875
4.150595,0.037097,-0.902036,0.378777,0.714844,0.425781,0.378906
4.186468,0.040025,-0.895202,0.379753,0.871094,0.585938,0.539062
4.222433,0.05174,-0.94499,0.405135,0.6875,0.328125,0.421875
4.258483,0.047835,-0.851272,0.374872,0.8125,0.125,0.4375
4.294595,0.044907,-0.890321,0.39342,0.820312,0.460938,0.378906
4.330599,0.037097,-0.899107,0.391468,0.804688,0.101562,0.476562
4.366602,0.052716,-0.870796,0.382682,1.378906,1.132812,0.234375
4.402965,0.048811,-0.864939,0.375848,0.882812,0.394531,0.261719
4.439121,0.055645,-0.971348,0.41685,0.925781,0.253906,0.226562
4.475124,0.033192,-0.864939,0.36511,1.042969,0.324219,0.199219
4.511072,0.05174,-0.888368,0.418802,1.078125,0.191406,0.234375
4.547048,0.06736,-0.880559,0.375848,1.019531,0.101562,0.257812
4.583032,0.070288,-0.936204,0.415874,0.910156,-0.050781,0.214844
4.619034,0.071265,-0.840533,0.353395,1.007812,-0.082031,0.386719
4.655077,0.094694,-0.989896,0.389515,1.0,-0.074219,0.179688
4.691075,0.05174,-0.927418,0.290916,1.050781,-0.167969,0.136719
4.727057,0.020501,-0.816127,0.361205,0.976562,-0.21875,0.269531
4.763121,0.055645,-0.997706,0.29775,0.917969,-0.234375,0.234375
4.799123,0.023429,-1.003563,0.288964,0.949219,-0.273438,0.074219
4.835121,0.042954,-0.902036,0.30556,0.972656,-0.226562,0.179688
4.87113,0.048811,-0.949871,0.307512,0.933594,-0.25,0.164062
4.907138,-0.017572,-0.904964,0.174745,0.96875,-0.242188,0.140625
4.943132,-0.058574,-0.9528,0.205984,0.953125,-0.226562,0.101562
4.979152,-0.031239,-0.951823,0.209889,0.914062,-0.246094,0.109375
5.015142,-0.021477,-0.912774,0.132767,1.03125,-0.269531,0.101562
5.051131,-0.026358,-1.008445,0.089813,0.871094,-0.167969,0.089844
5.087132,-0.010739,-0.961586,0.049788,1.0,-0.253906,0.074219
5.123131,-0.030263,-0.898131,0.110314,0.957031,-0.164062,0.03125
5.159117,-0.031239,-0.944013,0.064431,0.878906,-0.199219,0.046875
5.195144,0.018548,-0.94499,0.064431,0.929688,-0.160156,0.0
5.231111,-0.014643,-0.979158,-0.026358,0.964844,-0.222656,0.058594
5.267102,0.001952,-1.058232,0.023429,0.996094,-0.214844,0.054688
5.303156,0.053693,-0.962562,0.11129,0.957031,-0.214844,0.023438
5.339173,0.054669,-0.934251,0.060526,0.941406,-0.195312,0.011719
5.375145,0.073217,-0.999659,0.050764,0.933594,-0.183594,0.027344
5.411279,0.130815,-0.891297,0.168888,0.976562,-0.183594,0.046875
5.447339,0.172793,-0.779031,0.152292,0.953125,-0.140625,0.011719
5.48332,0.310441,-1.189047,0.165959,0.933594,-0.117188,0.019531
5.51933,0.265534,-0.91375,0.12691,0.976562,-0.148438,0.007812
5.555406,0.246986,-0.7351,0.227461,0.929688,-0.125,0.019531
5.59142,0.456875,-0.811246,0.17865,0.945312,-0.007812,0.050781
5.627435,0.463709,-1.252502,0.150339,0.996094,-0.039062,0.132812
5.663413,0.348514,-0.88544,0.065407,0.949219,0.054688,0.105469
5.69946,0.423683,-0.549617,0.168888,1.058594,0.078125,0.136719
5.735516,0.54376,-0.721433,0.28994,0.953125,0.195312,0.136719
5.771491,0.533021,-0.945966,0.206961,1.0,0.246094,0.183594
5.807517,0.532045,-0.779031,0.171816,0.898438,0.285156,0.167969
5.843501,0.561332,-0.581832,0.310441,0.890625,0.304688,0.199219
5.879528,0.574023,-0.659931,0.293845,0.902344,0.417969,0.214844
5.915606,0.5955,-0.815151,0.30556,0.820312,0.519531,0.296875
5.951578,0.678479,-0.77415,0.363157,0.65625,0.589844,0.316406
5.987554,0.619905,-0.337775,0.262606,0.621094,0.699219,0.347656
6.023536,0.741934,-0.56426,0.34168,0.667969,0.578125,0.304688
6.059641,0.739005,-0.74291,0.328013,0.433594,0.753906,0.25
6.095628,0.716552,-0.352419,0.492996,0.324219,1.078125,0.53125
6.13334,0.868844,-0.523259,0.498853,0.285156,0.949219,0.394531
6.16952,0.834676,-0.529116,0.441256,0.386719,0.828125,0.375
6.205615,0.811246,-0.255772,0.346561,0.148438,0.871094,0.269531
6.241568,0.82589,0.001952,0.359252,0.15625,0.957031,0.355469
6.277533,0.867868,-0.431493,0.45297,0.171875,0.933594,0.316406
6.313513,0.843462,-0.203056,0.413921,0.179688,0.871094,0.277344
6.349799,0.819056,-0.021477,0.344609,0.125,0.867188,0.390625
6.385869,0.86982,-0.351442,0.478352,0.238281,0.996094,0.457031
6.421882,0.830771,0.004881,0.441256,0.050781,0.890625,0.359375
6.457812,0.864939,0.001952,0.36511,-0.058594,0.792969,0.308594
6.493757,0.808318,0.057598,0.367062,-0.09375,0.992188,0.488281
6.529799,0.858105,-0.135696,0.457851,-0.394531,0.929688,0.585938
6.565734,0.845414,0.008786,0.372919,-0.296875,0.84375,0.363281
6.601656,0.856153,0.292869,0.423683,-0.257812,0.902344,0.425781
6.637647,0.932299,-0.17865,0.546688,-0.484375,0.859375,0.488281
6.673572,0.881535,-0.000976,0.435398,-0.445312,0.816406,0.546875
6.70961,0.8337,0.309465,0.407087,-0.417969,0.667969,0.46875
6.745581,0.871773,0.16303,0.428565,-0.492188,0.808594,0.492188
6.781544,0.827842,0.037097,0.439303,-0.503906,0.785156,0.445312
6.817467,0.839557,0.106409,0.407087,-0.476562,0.761719,0.449219
6.853429,0.796603,0.182555,0.358276,-0.421875,0.761719,0.421875
6.889455,0.868844,-0.020501,0.483233,-0.449219,0.734375,0.492188
6.92551,0.852248,0.142529,0.426612,-0.386719,0.804688,0.429688
6.961443,0.853224,0.110314,0.427588,-0.457031,0.78125,0.4375
6.99732,0.882511,-0.211842,0.568165,-0.347656,0.8125,0.542969
7.033331,0.839557,0.039049,0.450042,-0.449219,0.851562,0.519531
7.069253,0.859082,0.262606,0.41685,-0.40625,0.867188,0.582031
7.105277,0.855177,0.077122,0.402206,-0.328125,0.792969,0.59375
7.141232,0.816127,-0.017572,0.439303,-0.289062,0.773438,0.5
7.177179,0.852248,0.076146,0.480305,-0.363281,0.835938,0.5625
7.213087,0.831747,0.023429,0.493972,-0.289062,0.761719,0.492188
7.249089,0.845414,-0.099575,0.524235,-0.246094,0.710938,0.433594
7.285022,0.815151,-0.123981,0.558403,-0.3125,0.820312,0.539062
7.320983,0.75072,-0.017572,0.609167,-0.265625,0.746094,0.527344
7.356903,0.710695,-0.065407,0.580856,-0.332031,0.710938,0.542969
7.392839,0.630644,-0.053693,0.65505,-0.261719,0.671875,0.589844
7.428738,0.641382,-0.145458,0.695075,-0.273438,0.710938,0.6875
7.464662,0.661883,-0.153268,0.716552,-0.234375,0.738281,0.730469
7.500576,0.624787,-0.213794,0.767316,-0.152344,0.652344,0.761719
7.536499,0.612096,-0.21477,0.746815,-0.167969,0.488281,0.746094
7.572445,0.545712,-0.21477,0.756577,0.0,0.496094,0.867188
7.608496,0.478352,-0.169864,0.908869,0.03125,0.523438,0.816406
7.644495,0.376824,-0.181579,0.850295,-0.09375,0.304688,0.828125
7.680459,0.236247,-0.216723,1.15195,-0.148438,0.402344,0.851562
7.716389,0.34168,-0.108361,0.872749,-0.023438,0.539062,0.941406
7.752303,0.369991,-0.227461,0.872749,0.003906,0.308594,0.898438
7.788321,0.150339,-0.159125,0.928394,-0.027344,0.355469,1.0625
7.824372,0.202079,-0.211842,1.197833,0.0,0.230469,0.996094
7.860281,0.242105,-0.144482,0.926441,-0.109375,0.199219,1.003906
7.896237,0.1191,-0.221604,1.03285,-0.054688,0.125,1.03125
7.932143,0.054669,-0.116171,0.984039,0.03125,0.027344,1.007812
7.96807,0.141553,-0.108361,0.839557,0.035156,0.085938,1.019531
8.004103,0.072241,-0.080051,1.008445,0.003906,0.039062,1.0
8.040028,0.083956,-0.090789,1.111925,0.019531,-0.128906,0.945312
8.075946,0.099575,-0.086884,0.970372,0.011719,-0.054688,1.042969
8.111884,-0.011715,-0.141553,1.062137,-0.066406,0.011719,0.96875
8.147851,0.021477,-0.022453,0.948895,0.042969,-0.214844,0.890625
8.183758,0.012691,-0.044907,0.926441,0.0,-0.070312,0.996094
8.219778,-0.035144,-0.062479,1.044565,0.0,0.039062,1.035156
8.255789,-0.00781,-0.009762,0.989896,0.03125,-0.144531,0.957031
8.291819,-0.017572,-0.016596,1.014302,0.078125,-0.269531,0.890625
8.327807,0.0,-0.068336,0.936204,0.003906,0.007812,1.109375
8.363816,-0.133743,-0.177674,1.047494,0.074219,-0.246094,0.84375
8.39987,-0.066384,-0.054669,0.92937,0.019531,-0.242188,1.097656
